userId,wine,color,grapes,appellation,category,rate,aromaKeys,sweetness,body,intensity,acidity,depth,clarity,vintage,hue,tannins
bc79b0e3-064d-4240-86de-e86499f577e8,"Guillot, Julien (Vignes du Maynes) 2018",Red,Pinot Noir,Mâcon-villages,MediumRed,4,,Dry,Medium Full,Moderate,Fresh,Medium,Slight Haze,2018.0,Ruby,Round
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 4 Trimbach Gewurztraminer Reserve,White,Gewürztraminer,Alsace,RichWhite,4,"Lychee, peach, orange marmalade",Dry,Full Bodied,Aromatic,Smooth,Medium,Clear,2013.0,Straw Yellow,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,Roero Arneis,White,Arneis,Roero,,5,,,,,,,,2015.0,,
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #7,Red,Shiraz/Syrah,Victoria,BoldRed,4,"尤加利，black pepper, black fruit, pungent, 涼感，Victoria",Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2009.0,Purplish,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #5,White,Melon de Bourgogne,Muscadet-Sevre et Maine,LightWhite,5,"氫味，neutral, no oak, white fruit, 山泉水，lime",Dry,Light,Low,Crisp,Pale,Clear,2017.0,Greenish,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #4,Red,Shiraz/Syrah,Saint-Joseph,MediumRed,3,"Meaty, stinky, farm, earth, 顏色深，, Saint Joseph 很多臭味的酒",Dry,Full Bodied,Moderate,Crisp,Dark,Clear,2017.0,Purplish,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,Collezione Chianti,Red,Sangiovese,Chianti,MediumRed,3,"熱浪裡的果園，烤的感覺，老木頭，櫻桃乾, 沒有西班牙感，也不像新世界",Dry,Medium Full,Moderate,Fresh,Medium,Clear,2018.0,Ruby,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #7,Red,Zinfandel,California,BoldRed,4,"  Not pungent, sweet hint,黑糖，plum, Oak obvious, 橡木桶進行4到6個月的熟成。, blueberry",Dry,Medium Full,Moderate,Fresh,Pale,Clear,2016.0,Purplish,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 6 Lepus Pinot Bianco,White,Pinot Blanc,Alto Adige,LightWhite,3,"鹹味，礦石，很像Chardonnay, Bourgogne Aligote",Dry,Medium Full,Moderate,Crisp,Pale,Clear,2016.0,Straw Yellow,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 3 Sauvignon Blanc,White,Sauvignon Blanc,Hawkes Bay,LightWhite,4,"Neutral, 很寡淡, 沒有桶味",Dry,Light,Moderate,Crisp,Pale,Clear,2018.0,Greenish,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata Awatea,Red,"Merlot, Cabernet Franc",Hawkes Bay,MediumRed,4,"Clean, french oak,, Bordeaux Blend, Redberry, ",Dry,Medium Full,Moderate,Crisp,Medium,Clear,2017.0,Ruby,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,5/20 Domaine de Thalabert Croze Hermitage,Red,Shiraz/Syrah,Crozes-Hermitage,MediumRed,3,,,,,,,,2016.0,,
bc79b0e3-064d-4240-86de-e86499f577e8,"Eric Louis Sancerre, Sauvignon Blanc",White,Sauvignon Blanc,Sancerre,LightWhite,3,"WAH: Grapefruit, Grass, Bell pepper, Cat pee",Bone Dry,Light,Aromatic,Tart,Pale,Clear,2014.0,Greenish,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 1,White,Chardonnay,Casablanca,RichWhite,3,"WAH: Grass, DECANTED:  Apple, Butter, Smoke. Now it is definitely Chardonnay",Dry,Medium Full,Low,Crisp,Pale,Clear,2017.0,Straw Yellow,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 2 Cape Crest,White,Sauvignon Blanc,Hawkes Bay,RichWhite,5,草梗味，法國桶，奶香，,Dry,Medium Full,Moderate,Tart,Medium,Clear,2016.0,Straw Yellow,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,Veuve Ambal Methode Traditionelle Blanc de Blancs,White,Chardonnay,Bourgogne,Sparkling,5,,,,,,,,,Straw Yellow,
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #6,Red,Shiraz/Syrah,Hermitage,MediumRed,3,"Tea aroma, clean, shiraz, Restricted oak, clean, Fruit aroma, 不像典型Hermitage那樣powerful,偏典雅",Dry,Medium Full,Moderate,Crisp,Medium,Clear,2010.0,Purplish,Round
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 2,White,Garganega,Soave CLassico,LightWhite,5,"Ow, no oak, herbaceous,pear, Almond",Dry,Medium Full,Moderate,Fresh,Pale,Clear,2018.0,Straw Yellow,Not Present
bc79b0e3-064d-4240-86de-e86499f577e8,Boscarelli Vino Nobile de Montepulciano DOCG,Red,"Sangiovese, 85%",Vino Nobile di Montepulciano,MediumRed,5,"揮發性，舊桶，番茄乾，醬，no grass, no rs, woody",Dry,Medium Full,Moderate,Crisp,Medium,Clear,2014.0,Garnet,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #1,Red,"Shiraz/Syrah, Grenache, Carignan",Côtes du Luberon,BoldRed,4,"Oak, no grass, blueberry,ow, 小紅莓",Dry,Full Bodied,Moderate,,Medium,Clear,2017.0,Ruby,Round
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10,Red,Pinot Noir,Willamette Valley,MediumRed,5,"Grassy, earthy",Dry,Light,Low,Crisp,Pale,Clear,2017.0,Ruby,Round
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 5,Red,Shiraz/Syrah,Southern Eastern,MediumRed,5,"奶味，紅色，櫻桃, AUSTRALIA 尤佳麗",Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2017.0,Purplish,Round
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 6,Red,Aglianico,Campania,BoldRed,1,"French oak,mlf, Bordeaux blend 氣味",Dry,Medium Full,Moderate,Crisp,Medium,Clear,2013.0,Ruby,Dry Tannins
bc79b0e3-064d-4240-86de-e86499f577e8,Firesteed Centerstone Unoaked Chardonnay,White,Chardonnay,Willamette Valley,RichWhite,2,,,,,,,,2017.0,,
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #10,Red,"Shiraz/Syrah, Grenache, Carignan",Côtes du Roussillon,MediumRed,4,"Smoky, redberry, leather, ",Dry,Medium Full,Moderate,Crisp,Medium,Clear,2016.0,Purplish,Round
bc79b0e3-064d-4240-86de-e86499f577e8,Charles Smith,Red,Cabernet Sauvignon,Washington State,MediumRed,3,"WAH: Black currant, Blackberry, Blueberry, Vanilla, Bell pepper, Oak, Smoke, Ripe, cooked",Dry,Full Bodied,Aromatic,Crisp,Dark,Clear,2014.0,Purplish,Round
90044d43-6ed0-4fd6-b8bc-7f72ea6ab800,Popcorn Chardonnay,White,Chardonnay,,RichWhite,4,"lemon, butter, oak",Medium Sweet,Medium Full,Aromatic,Smooth,Medium,Slight Haze,2021.0,Gold,
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Riesling,White,Riesling,,LightWhite,5,"peach, mango, Flowers",Dry,Light,Aromatic,Smooth,Pale,Clear,2019.0,Straw Yellow,Not Present
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black,Red,,,,5,"mulberry, blackcurrant, Cherry, Wood, Smoke",Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2019.0,Ruby,Dry Tannins
df904a46-c461-4233-9d44-6ac11a8bbddc,Fiano di Avellino,White,,,,4,,,,Aromatic,Crisp,Medium,Clear,,Straw Yellow,
df904a46-c461-4233-9d44-6ac11a8bbddc,Chardonnay Trentino Terresomme ,White,Chardonnay,,LightWhite,3,"apple, pear, lemon",Dry,Medium Full,Moderate,Crisp,Pale,Clear,2020.0,Straw Yellow,Not Present
df904a46-c461-4233-9d44-6ac11a8bbddc,Il Bianco di Ciccio (Tralcetto),White,"Chardonnay, Trebbiano, Montepulciano, ""Trebbiano DAbruzzo""",Abruzzo,,3,"plum, cherry, lime, blackberry",Dry,Light,Moderate,Smooth,Dark,Clear,2021.0,Straw Yellow,Not Present
df904a46-c461-4233-9d44-6ac11a8bbddc,Orvieto classico amabile ,White,"Trebbiano, Grechetto, Malvasia, Verdelho, Drupeggio",,SweetWhite,3,,Medium Sweet,Light,Moderate,Smooth,Medium,Clear,2021.0,Straw Yellow,Not Present
df904a46-c461-4233-9d44-6ac11a8bbddc,Governo all’uso toscano Bernardeschi,Red,"Cabernet Sauvignon, Merlot, Sangiovese",Governo Bernardeschi I.G.T. Toscana,MediumRed,4,"cherry, plum, blackberry, apricot",Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2019.0,Garnet,Round
df904a46-c461-4233-9d44-6ac11a8bbddc,Chianti,Red,"Sangiovese, Canaiolo Nero",Chianti,,4,"black-cherry, blueberry",Bone Dry,Medium Full,Aromatic,Smooth,Pale,Slight Haze,2021.0,Garnet,Round
df904a46-c461-4233-9d44-6ac11a8bbddc,Angiolo Puccini Organic Rosso Toscana,Red,"Sangiovese, Colorino del Valdarno, Malvasia Nera, Ciliegiolo",Toscana,,4,"cherry, cranberry, red-plum, black-cherry, blueberry",Medium Sweet,Medium Full,Aromatic,Fresh,Medium,Clear,2020.0,Garnet,Round
df904a46-c461-4233-9d44-6ac11a8bbddc,Rèmole Rosso,Red,"Cabernet Sauvignon, Sangiovese",Toscana,,3,"raspberry, plum",Bone Dry,Light,Aromatic,Smooth,Medium,Slight Haze,2021.0,Garnet,Round
df904a46-c461-4233-9d44-6ac11a8bbddc,Passerina  Terre di Chieti  IGP,White,Passerina,,LightWhite,4,"jasmine, apple, peach",Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2023.0,Gold,Not Present
df904a46-c461-4233-9d44-6ac11a8bbddc,Astrale,Red,"Montepulciano, Sangiovese, Primitivo",Vino rosso d’Italia,MediumRed,3,"cherry, plum",Dry,Medium Full,Moderate,Fresh,Medium,Clear,2021.0,Garnet,Round
df904a46-c461-4233-9d44-6ac11a8bbddc,Kriya Pecorino,White,Pecorino,,LightWhite,3,"apple, lemon",Dry,Light,Aromatic,Fresh,Pale,Clear,2021.0,Gold,Not Present
df904a46-c461-4233-9d44-6ac11a8bbddc,Lagrein Trentino,Red,Lagrein,Trentino,,3,"raspberry, apple",Bone Dry,Light,Aromatic,Fresh,Medium,Clear,2020.0,Purplish,Soft
e9a40b1d-e044-4cad-90ff-a1e62a37f999,Ksara Blanc De Blancs,White,,,,3,Savanyú,,,Low,,,,,,
f05195e2-51c8-4067-afbd-d0804c860cdd,Cambras merlot cabernet sauvignon,Red,,,,3,,,,Moderate,,Dark,Slight Haze,,Garnet,
7959b4b6-b107-4366-8730-356492f9b346,Jiasik Bianco,White,"Riesling, Malvasia",Friuli-Venezia Giulia,SweetWhite,4,"lemon-peel, grapefruit, apricot",Bone Dry,Medium Full,Aromatic,Crisp,Pale,Slight Haze,,Straw Yellow,
7a20fe0e-38bf-4e66-967a-dd60aa05d77f,Russiz Superiore,White,Friulano,Collio,,5,"blossom, Floral, hawthorn, Camomile, Vegetable",Medium Sweet,Medium Full,,Fresh,Medium,Clear,2018.0,Straw Yellow,Not Present
902db46c-a5bf-4d52-acd6-067a2bf3b876,Chardonnay,White,Chardonnay,Napa Valley,RichWhite,4,nectarine,Sweet,Full Bodied,Aromatic,Fresh,Medium,Cloudy,,Brownish,Soft
e019e935-677a-4713-9c68-e19d2db878c4,Mussignaz Müller Thurgau,White,Müller-Thurgau,Trevenezie IGT,SweetWhite,3,"green-pepper, yogurt, wet-gravel, sultana",Dry,Light,Aromatic,Crisp,Medium,Clear,2021.0,Straw Yellow,Round
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines),Red,Malbec,Mendoza,BoldRed,5,,Medium Sweet,Full Bodied,Aromatic,Smooth,,,,Purplish,
77b7936b-9797-4d14-81bd-a365d777f83d,Montepulciano d'Abruzzo,Red,Montepulciano,Montepulciano d'Abruzzo,MediumRed,4,"red-cherry, strawberry",Dry,Full Bodied,Aromatic,Fresh,Dark,Cloudy,2019.0,Purplish,Soft
77b7936b-9797-4d14-81bd-a365d777f83d,Nebbiolo d'Alba,Red,Nebbiolo,Nebbiolo d'Alba,BoldRed,4,"red-cherry, grape, black-cherry",Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,2019.0,Purplish,Soft
a74f0e85-dae3-49ca-b6de-f68e9576ad93,Gattinara,Red,Nebbiolo,Gattinara,BoldRed,5,,Medium Sweet,Medium Full,Aromatic,Fresh,Dark,Slight Haze,,Ruby,Dry Tannins
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca,White,,,,1,wet-wool,Bone Dry,Light,Aromatic,Crisp,Medium,Clear,2020.0,Greenish,Not Present
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Marmajuela,White,,,,4,apple,Dry,,Aromatic,Fresh,Medium,Clear,2020.0,Gold,Not Present
4ee63478-4f55-49ba-8e7f-87bd2c01d028,Estates Seven Oaks Cabernet Sauvignon,Red,Cabernet Sauvignon,Paso Robles,BoldRed,4,"green-pepper, pepper",Dry,Heavy,Aromatic,Crisp,,Clear,2019.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vicar’s Choice Sparkling,White,Sauvignon Blanc,,,4,grapefruit,Bone Dry,Light,Aromatic,Crisp,Medium,Clear,2021.0,Straw Yellow,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Gigione,Red,Sangiovese,Rubicone,MediumRed,3,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2017.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Friulano,White,Friulano,,,4,,Dry,Light,Moderate,Crisp,Pale,Clear,2017.0,Greenish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valpolicella Ripasso (Classico Superiore),Red,"Sangiovese, Pinot Grigio, Rondinella, Corvinone, Corvina Veronese",Valpolicella Ripasso,,4,plum,Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2017.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cava Brut,White,,,,4,,Medium Sweet,Very Light,Moderate,Fresh,Pale,Clear,,Greenish,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta Brut,White,,,,4,,Bone Dry,Very Light,Moderate,Crisp,Pale,Clear,,Greenish,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Millesimato,White,Glera (Prosecco),Conegliano-Valdobbiadene Prosecco,Sparkling,4,,Dry,Light,Moderate,Crisp,Pale,Clear,2019.0,Greenish,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montefalco Rosso,Red,,,,3,,Dry,Full Bodied,Moderate,Smooth,Medium,Slight Haze,2012.0,Purplish,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Perlugo Extra Brut,White,Verdicchio,Marche,Sparkling,4,bread,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,,Gold,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ribolla Gialla Brut,White,,,,4,,Medium Sweet,Light,Aromatic,Crisp,Pale,Clear,,Gold,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Phigaia (After The Red),Red,"Cabernet Sauvignon, Cabernet Franc, Merlot",Montello e Colli Asolani,,5,black-cherry,Dry,Medium Full,Powerful,Fresh,Medium,Clear,2017.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Extra Dry,White,Glera (Prosecco),Conegliano-Valdobbiadene Prosecco,Sparkling,4,,Dry,Light,Moderate,Crisp,Pale,Clear,,Greenish,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay Cardellino,White,,,,5,,Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2017.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Susumaniello,Red,,,,4,raspberry,Dry,Full Bodied,Aromatic,Crisp,Dark,Clear,2018.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cuvée Imperiale Brut,White,,Franciacorta,,4,bread,Bone Dry,Light,Aromatic,Crisp,Pale,Clear,2020.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lagrein Tor di Lupo,Red,,,,4,"chocolate, Frutti di bosco, cherry",Bone Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2016.0,Garnet,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Corail,Rose,,Côtes de Provence,,4,orange-peel,Dry,Light,Moderate,Crisp,Medium,Clear,2019.0,Salmon,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Zeno,White,,Franciacorta,,4,cedar,Bone Dry,Light,Moderate,Crisp,Dark,Clear,2016.0,Straw Yellow,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sauvignon de la Tour,White,Sauvignon Blanc,Collio,LightWhite,4,"peach, grapefruit",Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2018.0,Greenish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bossi Fedrigotti Fojaneghe,Red,"Cabernet Franc, Merlot, Teroldego",Vigneti delle Dolomiti,,4,vanilla,Dry,Full Bodied,Aromatic,Smooth,Medium,Clear,2015.0,Garnet,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Onedis,White,Ribolla Gialla,,,4,,Bone Dry,Light,Aromatic,Crisp,Pale,Clear,2018.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ele,Rose,Pinot Nero,Franciacorta,,4,bread,Bone Dry,Light,Moderate,Crisp,Pale,Clear,,Salmon,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montebruna Barbera d'Asti,Red,Barbera,Barbera d'Asti,MediumRed,4,cherry,Bone Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2018.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Bianco,White,Pinot Bianco,Alto Adige,,3,,Medium Sweet,Light,Moderate,Fresh,Pale,Clear,2013.0,Gold,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Riserva Ducale Chianti Classico,Red,"Cabernet Sauvignon, Merlot, Sangiovese, Montepulciano",Chianti Classico,,4,black-cherry,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2016.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon,Red,Cabernet Sauvignon,,,5,,Dry,Medium Full,Aromatic,Smooth,Dark,Clear,2017.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay,White,Chardonnay,Isonzo del Friuli,,4,"apple, banana",Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2019.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Bianco Schulthauser ,White,,,,3,,Dry,Medium Full,Moderate,Crisp,Pale,Clear,2017.0,Greenish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vieilles Vignes Rouge,Red,,Côtes du Rhône,,5,"strawberry, raspberry",Dry,Medium Full,Powerful,Smooth,Dark,Clear,2019.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bortolomiol Vintage Extra Dry Millesimato,White,Glera (Prosecco),Conegliano Valdobbiadene-Prosecco,,3,,Dry,Light,Moderate,Crisp,Pale,Clear,2019.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sharis,White,"Chardonnay, Ribolla Gialla",delle Venezie,,4,,Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2019.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trento Brut,White,Chardonnay,Trento,Sparkling,4,apple,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Refosco ,Red,Refosco,,,4,,Dry,Light,Moderate,Fresh,Medium,Clear,2015.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Solosole Vermentino,White,Vermentino,Bolgheri,LightWhite,4,apple,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2019.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Bianco,White,,,,3,,Bone Dry,Light,Low,Crisp,Pale,Clear,2017.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Rhino,White,"Chardonnay, Pinot Blanc",Franciacorta,,5,grapefruit,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2020.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Brut,White,Glera (Prosecco),Conegliano-Valdobbiadene Prosecco,Sparkling,5,,Bone Dry,Light,Moderate,Crisp,Pale,Clear,,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ribolla Gialla,White,Ribolla Gialla,Venezia Giulia,,5,orange,Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2017.0,Brownish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Blu di Burson,Red,Uva Longanesi,,MediumRed,4,,Dry,Medium Full,Aromatic,Smooth,Dark,Clear,2017.0,Garnet,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Servo Suo Extra Dry Edizione,White,,Conegliano Valdobbiadene-Prosecco,,4,"orange, grapefruit",Dry,Light,Moderate,Crisp,Pale,Clear,,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Franc,Red,Cabernet Franc,Friuli Isonzo,MediumRed,3,,Medium Sweet,Medium Full,Moderate,Smooth,Dark,Clear,2016.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay,White,Chardonnay,,,5,Fiori,Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2013.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Collio Sauvignon,White,Sauvignon Blanc,Collio,LightWhite,4,ball-pepper,Dry,Medium Full,Moderate,Tart,Pale,Clear,,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sirmian Pinot Bianco,White,Pinot Blanc,Südtirol - Alto Adige,LightWhite,4,,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,,Greenish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Aglianico,Red,Aglianico,,,3,"cherry, raspberry, vanilla",Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2016.0,Ruby,Hard
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Le Premier,White,Chardonnay,Trento,,4,apple,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2020.0,Greenish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sior Berto,White,,,,4,,Bone Dry,Very Light,Moderate,Tart,Pale,Clear,,Straw Yellow,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Collepiano,Red,,Montefalco Sagrantino,,5,"blackberry, vanilla",Medium Sweet,Full Bodied,Powerful,Smooth,Dark,Clear,2016.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Brera,White,Pinot Noir,Franciacorta Brut Riserva,,5,"vanilla, almond",Bone Dry,Medium Full,Aromatic,Crisp,Dark,Clear,2009.0,Gold,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Gewürztraminer,White,,,,4,,Medium Sweet,Medium Full,Aromatic,Fresh,Pale,Clear,2017.0,Gold,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Barbera Piemonte,Red,Barbera,Piemonte,MediumRed,4,"black-cherry, strawberry",Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2018.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Nativi Gewürtztraminer,White,Gewürztraminer,Trentino,,3,jasmine,Medium Sweet,Medium Full,Moderate,Fresh,Medium,Clear,2019.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Inganno 572,White,Riesling,,,5,,Dry,Light,Moderate,Crisp,Pale,Clear,2018.0,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vertigo,Red,"Cabernet Sauvignon, Merlot",delle Venezie,,4,"cherry, blackberry, raspberry, apricot, vanilla, tobacco",Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2019.0,Purplish,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lange Nebbiolo,Red,Nebbiolo,,BoldRed,3,,Dry,Medium Full,Moderate,Crisp,Medium,Clear,2017.0,Garnet,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Nero,Red,Pinot Nero,,,3,,Dry,Light,Low,Crisp,Pale,Clear,2018.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese Superiore,Red,,,MediumRed,4,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2018.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Nebbiolo d'Alba DOC Spumante Cuvée 970 Brut Rosé,Rose,Nebbiolo,Nebbiolo d’Alba Spumante Bru Rosé,,4,rose,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2018.0,Salmon,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Franc,Red,Cabernet Franc,,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2018.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Müller Thurgau,White,,,,3,,Medium Sweet,Light,Moderate,Fresh,Pale,Clear,2018.0,Greenish,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Raffa,White,Chardonnay,Franciacorta,,4,"grapefruit, acacia",Bone Dry,Light,Moderate,Crisp,Pale,Clear,,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Theo,White,Chardonnay,Franciacorta Extra Brut,,5,hazelnut,Bone Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2017.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Rosato,Rose,,,,3,,Dry,Light,Moderate,Fresh,Pale,Clear,2018.0,Salmon,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lagrein,Red,Lagrein,,,3,cherry,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2020.0,Purplish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,"Bonarda ""La Gioiosa""",Red,Croatina,Bonarda dell'Oltrepò Pavese,,4,"red-cherry, red-plum",Medium Sweet,Medium Full,Aromatic,Crisp,Medium,Clear,2016.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Grigio,White,,,,3,,Dry,Medium Full,Low,Fresh,Pale,Clear,2018.0,Greenish,Round
