userId,wine,rate
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 4 Trimbach Gewurztraminer Reserve,4
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Cinque Terre Sciacchetrà Riserva,5
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Rossese,3
5ccd8030-047b-432c-a630-d784ab415756,Limoux,3
dcd16582-14d2-4e00-a024-9b5886d29b29,tonel 14,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino ,4
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Lyric chardonnay 2016,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Senorino de Baldios,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Malbec (Reserva),5
87609866-dc17-4eb7-884f-b6bdfb80d20c,Rosso di Montepulciano,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Raffa,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Extra Dry,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gramigna Imperial,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Macon-Charnay Clos de Tournons,3
a38e30da-501b-4674-b598-cf9510a2df4c,Moscata D'Asti Casaniere,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata Awatea,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
20e0b694-84a5-4f11-9191-598f924c2947,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
014e4ed1-6f8b-4b25-917d-c167a2acca17,Bread & Butter Pinor Noir 2020,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
4ed273f7-1816-4f36-88c7-789125f011c7,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,2/5 大亂鬥 2,1
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",2
13016d41-00bd-411c-83f5-2b95691696b7,Bacchus,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,2
13016d41-00bd-411c-83f5-2b95691696b7,Bollicina,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Dark Horse Shiraz,2
13016d41-00bd-411c-83f5-2b95691696b7,Bardolino,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
13016d41-00bd-411c-83f5-2b95691696b7,Ater,2
441ac739-42f8-48d2-9526-fdedf2d4852f,Bardolino,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
13016d41-00bd-411c-83f5-2b95691696b7,Dark Horse Shiraz,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
13016d41-00bd-411c-83f5-2b95691696b7,Bollicina,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Dark Horse Shiraz,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
13016d41-00bd-411c-83f5-2b95691696b7,Dark Horse Shiraz,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Dark Horse Shiraz,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",2
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Barolo,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
13016d41-00bd-411c-83f5-2b95691696b7,Dark Horse Shiraz,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beyerskloof Western Cape,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bardolino,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Dark Horse Shiraz,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Bardolino,2
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,Dark Horse Shiraz,2
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon,2
